country,ISO3C,imfcode,year,flow,USD,EUR,Home,Other,Unclassified,Other_Excl_USDEUR
Luxembourg,LUX,137,2005,Export,6.161136627197266,89.28739166259766,0.0,4.551471710205078,0.0,4.551471710205078
Luxembourg,LUX,137,2005,Import,13.780012130737305,82.75196838378906,0.0,3.468019485473633,0.0,3.468019485473633
Luxembourg,LUX,137,2006,Export,9.578283309936523,87.79634094238281,0.0,2.625375747680664,0.0,2.625375747680664
Luxembourg,LUX,137,2006,Import,19.254098892211914,77.85054779052734,0.0,2.895353317260742,0.0,2.895353317260742
Luxembourg,LUX,137,2007,Export,9.033808708190918,87.83566284179688,0.0,3.130528450012207,0.0,3.130528450012207
Luxembourg,LUX,137,2007,Import,14.744882583618164,81.53916931152344,0.0,3.7159481048583984,0.0,3.7159481048583984
Luxembourg,LUX,137,2008,Export,10.665926933288574,86.53461456298828,0.0,2.7994585037231445,0.0,2.7994585037231445
Luxembourg,LUX,137,2008,Import,14.14813232421875,82.11021423339844,0.0,3.7416534423828125,0.0,3.7416534423828125
Luxembourg,LUX,137,2009,Export,14.384336471557617,84.37975311279297,0.0,1.235910415649414,0.0,1.235910415649414
Luxembourg,LUX,137,2009,Import,11.867032051086426,85.79644012451172,0.0,2.3365278244018555,0.0,2.3365278244018555
Luxembourg,LUX,137,2010,Export,9.387125015258789,87.68484497070312,0.0,2.928030014038086,0.0,2.928030014038086
Luxembourg,LUX,137,2010,Import,8.068017959594727,89.60604858398438,0.0,2.3259334564208984,0.0,2.3259334564208984
Luxembourg,LUX,137,2011,Export,12.133271217346191,84.75668334960938,0.0,3.1100454330444336,0.0,3.1100454330444336
Luxembourg,LUX,137,2011,Import,8.482767105102539,88.62229919433594,0.0,2.8949337005615234,0.0,2.8949337005615234
Luxembourg,LUX,137,2012,Export,7.57945442199707,89.87226867675781,0.0,2.548276901245117,0.0,2.548276901245117
Luxembourg,LUX,137,2012,Import,14.543405532836914,84.08421325683594,0.0,1.3723812103271484,0.0,1.3723812103271484
Luxembourg,LUX,137,2013,Export,7.1068854331970215,90.33976745605469,0.0,2.553347110748291,0.0,2.553347110748291
Luxembourg,LUX,137,2013,Import,13.8223876953125,84.73651885986328,0.0,1.4410934448242188,0.0,1.4410934448242188
Luxembourg,LUX,137,2014,Export,6.867152690887451,88.60123443603516,0.0,4.531612873077393,0.0,4.531612873077393
Luxembourg,LUX,137,2014,Import,9.530588150024414,89.04273986816406,0.0,1.4266719818115234,0.0,1.4266719818115234
Luxembourg,LUX,137,2016,Export,8.681803703308105,88.16529083251953,0.0,3.1529054641723633,0.0,3.1529054641723633
Luxembourg,LUX,137,2016,Import,10.914079666137695,87.27246856689453,0.0,1.8134517669677734,0.0,1.8134517669677734
Luxembourg,LUX,137,2017,Export,7.517899513244629,89.86564636230469,0.0,2.6164541244506836,0.0,2.6164541244506836
Luxembourg,LUX,137,2017,Import,5.050912857055664,93.17509460449219,0.0,1.7739925384521484,0.0,1.7739925384521484
Luxembourg,LUX,137,2018,Export,6.055550575256348,91.28580474853516,0.0,2.658644676208496,0.0,2.658644676208496
Luxembourg,LUX,137,2018,Import,4.74018669128418,93.32980346679688,0.0,1.9300098419189453,0.0,1.9300098419189453
Luxembourg,LUX,137,2019,Export,6.282054424285889,91.10550689697266,0.0,2.612438678741455,0.0,2.612438678741455
Luxembourg,LUX,137,2019,Import,9.316305160522461,88.77216339111328,0.0,1.9115314483642578,0.0,1.9115314483642578
Macao,MAC,546,2000,Export,69.075125,0.926125,2.222975,27.77578,0.0,29.998750686645508
Macao,MAC,546,2000,Import,24.184975,0.241375,15.6334,59.94025,0.0,75.57364654541016
Macao,MAC,546,2001,Export,68.47675,1.46815,2.494875,27.56022,0.0,30.055099487304688
Macao,MAC,546,2001,Import,22.5836,0.3763,16.132825,60.90728,0.0,77.04010009765625
Macao,MAC,546,2002,Export,67.43285,3.525,3.01665,26.0255,0.0,29.042150497436523
Macao,MAC,546,2002,Import,21.8442,1.147175,18.8226,58.18602,0.0,77.00862121582031
Macao,MAC,546,2003,Export,69.43715,4.5409,3.258525,22.76343,0.0,26.021949768066406
Macao,MAC,546,2003,Import,19.763875,1.675025,20.81115,57.74995,0.0,78.56109619140625
Macao,MAC,546,2004,Export,69.167825,3.84795,4.752425,22.2318,0.0,26.984224319458008
Macao,MAC,546,2004,Import,20.809625,1.964,21.4561,55.77028,0.0,77.22637176513672
Macao,MAC,546,2005,Export,69.30135,2.852525,7.0612,20.78493,0.0,27.84612464904785
Macao,MAC,546,2005,Import,21.676475,1.817575,20.93195,55.574,0.0,76.50595092773438
Macao,MAC,546,2006,Export,66.269475,3.23515,10.004575,20.4908,0.0,30.49537467956543
Macao,MAC,546,2006,Import,24.0047,1.91205,22.072475,52.01078,0.0,74.083251953125
Macao,MAC,546,2007,Export,67.043025,2.384525,11.623725,18.94872,0.0,30.572450637817383
Macao,MAC,546,2007,Import,23.9101,1.7089,25.69625,48.68475,0.0,74.38099670410156
Macao,MAC,546,2008,Export,60.00605,1.624975,18.528025,19.84095,0.0,38.36897659301758
Macao,MAC,546,2008,Import,20.229375,2.129925,27.039475,50.60123,0.0,77.64070129394531
Macao,MAC,546,2009,Export,38.795375,3.2103,22.850525,35.1438,0.0,57.99432373046875
Macao,MAC,546,2009,Import,20.38875,1.7741,29.436325,48.40083,0.0,77.83715057373047
Macao,MAC,546,2010,Export,34.87215,1.60355,26.94015,36.58415,0.0,63.52429962158203
Macao,MAC,546,2010,Import,16.50105,1.599475,32.19475,49.70472,0.0,81.89947509765625
Macao,MAC,546,2011,Export,35.04155,2.174775,30.67505,32.10862,0.0,62.78367614746094
Macao,MAC,546,2011,Import,19.28695,1.72145,33.08855,45.90305,0.0,78.9916000366211
Macao,MAC,546,2012,Export,33.6106,1.630525,29.2161,35.54277,0.0,64.75887298583984
Macao,MAC,546,2012,Import,19.448775,1.534775,30.602975,48.41348,0.0,79.01644897460938
Macao,MAC,546,2013,Export,35.2189,0.90225,29.062825,34.81602,0.0,63.878849029541016
Macao,MAC,546,2013,Import,19.0334,1.387075,30.57215,49.00737,0.0,79.57952880859375
Macao,MAC,546,2014,Export,32.5509,0.798275,33.880775,32.77005,0.0,66.65082550048828
Macao,MAC,546,2014,Import,20.323325,1.923725,32.826725,44.92622,0.0,77.7529525756836
Macao,MAC,546,2015,Export,33.359175,1.06005,38.03825,27.54252,0.0,65.58077239990234
Macao,MAC,546,2015,Import,22.24475,1.6414,33.948175,42.16568,0.0,76.11385345458984
Macao,MAC,546,2016,Export,37.2249,0.747875,36.165975,25.86125,0.0,62.027225494384766
Macao,MAC,546,2016,Import,21.808425,1.624025,35.392725,41.17482,0.0,76.56755065917969
Macao,MAC,546,2017,Export,33.676975,0.928625,38.6038,26.7906,0.0,65.39440155029297
Macao,MAC,546,2017,Import,21.54825,1.389525,34.322925,42.7393,0.0,77.06222534179688
Macao,MAC,546,2018,Export,29.61115,1.076525,37.050075,32.26225,0.0,69.31232452392578
Macao,MAC,546,2018,Import,22.12645,1.520375,34.728175,41.625,0.0,76.3531723022461
Macao,MAC,546,2019,Export,30.718175,0.60745,36.1578,32.51657,0.0,68.67437744140625
Macao,MAC,546,2019,Import,21.9332,1.581725,34.63295,41.85212,0.0,76.48507690429688
Macedonia,MKD,962,1998,Export,43.8,54.7,,,0.0,1.5
Macedonia,MKD,962,1998,Import,39.9,58.4,,,0.0,1.7000000476837158
Macedonia,MKD,962,1999,Export,39.1,59.4,,,0.0,1.5
Macedonia,MKD,962,1999,Import,36.3,62.0,,,0.0,1.7000000476837158
Macedonia,MKD,962,2000,Export,43.8,54.7,,,0.0,1.5
Macedonia,MKD,962,2000,Import,43.7,54.6,,,0.0,1.7000000476837158
Macedonia,MKD,962,2001,Export,37.6,61.0,,,0.0,1.399999976158142
Macedonia,MKD,962,2001,Import,34.6,63.7,,,0.0,1.7000000476837158
Macedonia,MKD,962,2002,Export,32.21924,66.37293,,,0.0,1.407829999923706
Macedonia,MKD,962,2002,Import,30.4155,67.55061,,,0.0,2.0338900089263916
Macedonia,MKD,962,2003,Export,27.91125,70.62469,,,0.0,1.4640599489212036
Macedonia,MKD,962,2003,Import,31.24131,67.36385,,,0.0,1.3948400020599365
Macedonia,MKD,962,2004,Export,22.89639,75.49921,,,0.0,1.6044000387191772
Macedonia,MKD,962,2004,Import,23.69796,74.735,,,0.0,1.567039966583252
Macedonia,MKD,962,2005,Export,23.87476,74.93042,,,0.0,1.1948200464248657
Macedonia,MKD,962,2005,Import,28.21864,70.57784,,,0.0,1.2035200595855713
Macedonia,MKD,962,2006,Export,25.32925,73.82065,,,0.0,0.8500999808311462
Macedonia,MKD,962,2006,Import,29.77715,69.03922,,,0.0,1.1836299896240234
Macedonia,MKD,962,2007,Export,28.23429,71.07735,,,0.0,0.6883599758148193
Macedonia,MKD,962,2007,Import,28.50826,70.43334,,,0.0,1.05840003490448
Macedonia,MKD,962,2008,Export,21.22351,78.20365,,,0.0,0.5728399753570557
Macedonia,MKD,962,2008,Import,26.43987,72.68013,,,0.0,0.8799999952316284
Macedonia,MKD,962,2009,Export,18.22963,81.1763,,,0.0,0.5940700173377991
Macedonia,MKD,962,2009,Import,23.96041,74.59167,,,0.0,1.4479199647903442
Macedonia,MKD,962,2010,Export,21.2182,78.30084,,,0.0,0.48096001148223877
Macedonia,MKD,962,2010,Import,24.38264,70.1648,,,0.0,5.452559947967529
Macedonia,MKD,962,2011,Export,21.67787,77.85158,,,0.0,0.470550000667572
Macedonia,MKD,962,2011,Import,25.79344,65.61095,,,0.0,8.595609664916992
Macedonia,MKD,962,2012,Export,19.94597,79.35706,,,0.0,0.6969699859619141
Macedonia,MKD,962,2012,Import,25.97863,65.15279,,,0.0,8.868579864501953
Macedonia,MKD,962,2013,Export,15.53,83.75,,,0.0,0.7200000286102295
Macedonia,MKD,962,2013,Import,20.99,67.73,,,0.0,11.279999732971191
Macedonia,MKD,962,2014,Export,11.87,87.45,,,0.0,0.6800000071525574
Macedonia,MKD,962,2014,Import,20.43,74.63,,,0.0,4.940000057220459
Macedonia,MKD,962,2015,Export,11.03,88.43,,,0.0,0.5400000214576721
Macedonia,MKD,962,2015,Import,20.84,77.89,,,0.0,1.2699999809265137
Macedonia,MKD,962,2016,Export,6.58,92.87,,,0.0,0.550000011920929
Macedonia,MKD,962,2016,Import,16.86,82.16,,,0.0,0.9800000190734863
Macedonia,MKD,962,2017,Export,6.25,93.33,,,0.0,0.41999998688697815
Macedonia,MKD,962,2017,Import,15.79,83.35,,,0.0,0.8600000143051147
Macedonia,MKD,962,2018,Export,6.32,93.3,,,0.0,0.3799999952316284
Macedonia,MKD,962,2018,Import,15.91,83.15,,,0.0,0.9399999976158142
Macedonia,MKD,962,2019,Export,7.18,92.52,,,0.0,0.30000001192092896
Macedonia,MKD,962,2019,Import,18.08,80.93,,,0.0,0.9900000095367432
Madagascar,MDG,674,2015,Export,74.69416122255723,25.30494457883838,,,0.0,0.0008941986015997827
Madagascar,MDG,674,2016,Export,64.15932786129987,35.63127184932447,,,0.0,0.20940029621124268
Madagascar,MDG,674,2017,Export,72.10782262722236,27.5891600923336,,,0.0,0.3030172884464264
Madagascar,MDG,674,2017,Import,80.79134084270939,17.82160624310771,,,0.0,1.3870528936386108
Madagascar,MDG,674,2018,Export,77.14241521033817,22.80610407941845,,,0.0,0.05148071050643921
Madagascar,MDG,674,2018,Import,79.60816377795773,18.35769799983333,,,0.0,2.0341382026672363
Malawi,MWI,676,2008,Export,94.4964474922921,1.7358007139000746,0.0,3.767751793807818,0.0,3.767751693725586
Malawi,MWI,676,2008,Import,34.206689353282584,2.889535499083958,,,0.0,62.90377426147461
Malawi,MWI,676,2009,Export,95.04207410007157,3.019488457807058,0.0,1.9384374421213693,0.0,1.9384374618530273
Malawi,MWI,676,2009,Import,56.178033753327796,10.797191737250845,,,0.0,33.02477264404297
Malawi,MWI,676,2010,Export,93.70679616171273,4.805201663981496,0.0,1.4880021743057767,0.0,1.4880021810531616
Malawi,MWI,676,2010,Import,63.47030953109737,8.2479258655007,,,0.0,28.28176498413086
Malawi,MWI,676,2011,Export,95.2148414641747,4.15295257880096,0.0,0.6322059570243397,0.0,0.6322059631347656
Malawi,MWI,676,2011,Import,55.9835196083463,7.414342609919883,,,0.0,36.60213851928711
Malawi,MWI,676,2012,Export,98.01193790597675,1.1410508768810477,0.03458060705145863,0.8124306100907432,0.0,0.8470112085342407
Malawi,MWI,676,2012,Import,80.0905609564046,3.78878643630905,,,0.0,16.12065315246582
Malawi,MWI,676,2013,Export,93.11096676688965,3.0607880247652415,2.4011534289756256,1.4270917793694764,0.0,3.828245162963867
Malawi,MWI,676,2013,Import,87.92741414381807,2.8524749659412234,,,0.0,9.220110893249512
Malawi,MWI,676,2014,Export,93.75207502840998,5.297434706203537,0.037400381899778214,0.9130898834867196,0.0,0.9504902362823486
Malawi,MWI,676,2014,Import,90.93320828391394,2.2488938813008303,,,0.0,6.817897796630859
Malawi,MWI,676,2015,Export,96.03585679949214,2.9202933532939546,0.0,1.043849847213906,0.0,1.0438498258590698
Malawi,MWI,676,2015,Import,87.49894809404492,2.478733491614754,,,0.0,10.022318840026855
Malawi,MWI,676,2016,Export,95.90537064090914,3.324839858323145,0.0,0.7697895007677147,0.0,0.7697895169258118
Malawi,MWI,676,2016,Import,79.22017399503417,1.6190187208252662,,,0.0,19.16080665588379
Malawi,MWI,676,2017,Export,94.01624946856481,5.296682550875955,0.0,0.6870679805592346,0.0,0.687067985534668
Malawi,MWI,676,2017,Import,86.56206340517886,3.3616579563755744,,,0.0,10.076278686523438
Malawi,MWI,676,2018,Export,90.75803867280871,7.549206926127914,0.0,1.6927544010633824,0.0,1.6927543878555298
Malawi,MWI,676,2018,Import,81.19980502694641,3.004016768567899,,,0.0,15.796177864074707
Malawi,MWI,676,2019,Export,80.56910430594432,18.76406720794299,0.0,0.6668284861126921,0.0,0.6668285131454468
Malawi,MWI,676,2019,Import,93.25003800085152,1.1024233125924976,,,0.0,5.647538661956787
Malaysia,MYS,548,1995,Export,61.7,3.2,18.7,16.399999999999995,0.0,35.099998474121094
Malaysia,MYS,548,1995,Import,1.2,8.0,,,0.0,90.80000305175781
Malaysia,MYS,548,1996,Export,66.0,2.8,17.8,13.399999999999999,0.0,31.200000762939453
Malaysia,MYS,548,1996,Import,1.0,7.0,,,0.0,92.0
Malaysia,MYS,548,2000,Export,90.0,,,,0.0,
Malaysia,MYS,548,2013,Export,88.07128383978473,2.4710195033003686,2.428667742960026,7.029028913954875,0.0,9.457696914672852
Malaysia,MYS,548,2013,Import,82.52099014444742,4.5333237032294775,2.538129926920804,10.407556225402294,0.0,12.945686340332031
Malaysia,MYS,548,2014,Export,88.13865956042737,2.4387691293589855,2.6561515464115226,6.766419763802119,0.0,9.422571182250977
Malaysia,MYS,548,2014,Import,82.91738545219842,4.470483357030023,2.2043817816813327,10.407749409090227,0.0,12.612131118774414
Malaysia,MYS,548,2015,Export,86.210276231462,2.7685708397889113,3.0735059412647114,7.947646987484376,0.0,11.02115249633789
Malaysia,MYS,548,2015,Import,82.0760929765642,4.552257435450671,2.221201277750095,11.150448310235037,0.0,13.371649742126465
Malaysia,MYS,548,2016,Export,84.70271233501764,3.276589790748213,4.055090032659712,7.965607841574439,0.0,12.020697593688965
Malaysia,MYS,548,2016,Import,80.67706467681876,4.654018657553386,2.886409569392724,11.78250709623513,0.0,14.668916702270508
Malaysia,MYS,548,2017,Export,85.61395188008852,3.3416185457062983,4.217409949785591,6.8270196244195915,0.0,11.044429779052734
Malaysia,MYS,548,2017,Import,80.90345811293203,4.379883099035572,3.286720398612509,11.42993838941989,0.0,14.716658592224121
Malaysia,MYS,548,2018,Export,84.53085698127151,3.6877472467692325,5.083719043197229,6.697676728762019,0.0,11.78139591217041
Malaysia,MYS,548,2018,Import,79.99538013173458,4.536921473347095,4.402878040800759,11.064820354117568,0.0,15.467698097229004
Malaysia,MYS,548,2019,Export,82.96577967024929,3.7792045347881853,5.397296524284536,7.85771927067799,0.0,13.25501537322998
Malaysia,MYS,548,2019,Import,78.95801635861083,4.481381601891365,4.466725267207643,12.093876772290159,0.0,16.56060218811035
Maldives,MDV,556,2017,Export,99.95,0.04,0.0,0.009999999999990905,0.0,0.009999999776482582
Maldives,MDV,556,2017,Import,85.91,5.48,0.0,8.61,0.0,8.609999656677246
Maldives,MDV,556,2018,Export,99.95,0.05,0.0,0.0,0.0,0.0
Maldives,MDV,556,2018,Import,88.09,4.49,0.0,7.420000000000002,0.0,7.420000076293945
Maldives,MDV,556,2019,Export,99.97,0.03,0.0,0.0,0.0,0.0
Maldives,MDV,556,2019,Import,87.63,5.18,0.0,7.189999999999998,0.0,7.190000057220459
Malta,MLT,181,2010,Export,40.429622650146484,56.125701904296875,0.0,3.4446754455566406,0.0,3.4446754455566406
Malta,MLT,181,2010,Import,18.828033447265625,78.87440490722656,0.0,2.2975616455078125,0.0,2.2975616455078125
Malta,MLT,181,2012,Export,48.877769470214844,49.43247604370117,0.0,1.6897544860839844,0.0,1.6897544860839844
Malta,MLT,181,2012,Import,14.17168140411377,84.27149200439453,0.0,1.5568265914916992,0.0,1.5568265914916992
Malta,MLT,181,2014,Export,33.17973709106445,58.60483169555664,0.0,8.215431213378906,0.0,8.215431213378906
Malta,MLT,181,2014,Import,23.049123764038086,75.31513214111328,0.0,1.6357440948486328,0.0,1.6357440948486328
Malta,MLT,181,2016,Export,40.98211669921875,54.31208801269531,0.0,4.7057952880859375,0.0,4.7057952880859375
Malta,MLT,181,2016,Import,22.814916610717773,75.26898956298828,0.0,1.9160938262939453,0.0,1.9160938262939453
Malta,MLT,181,2018,Export,20.02246856689453,71.17135620117188,0.0,8.806175231933594,0.0,8.806175231933594
Malta,MLT,181,2018,Import,13.023035049438477,85.58858489990234,0.0,1.3883800506591797,0.0,1.3883800506591797
Malta,MLT,181,2019,Export,25.917112350463867,67.09400177001953,0.0,6.988885879516602,0.0,6.988885879516602
Malta,MLT,181,2019,Import,12.598495483398438,86.34723663330078,0.0,1.0542678833007812,0.0,1.0542678833007812
Mauritius,MUS,684,2009,Export,37.8501582537306,42.4044442084424,,,0.0,19.745397567749023
Mauritius,MUS,684,2009,Import,67.1421335334295,21.2709929372712,,,0.0,11.586873054504395
Mauritius,MUS,684,2010,Export,41.5458943840169,40.3848632553558,,,0.0,18.069242477416992
Mauritius,MUS,684,2010,Import,67.2427335733705,21.3845089969502,,,0.0,11.372756958007812
Mauritius,MUS,684,2011,Export,41.6223635210269,40.2023495661799,,,0.0,18.1752872467041
Mauritius,MUS,684,2011,Import,68.5446442316668,21.4660095771976,,,0.0,9.989346504211426
Mauritius,MUS,684,2012,Export,46.6656196255322,40.2160173521021,,,0.0,13.118363380432129
Mauritius,MUS,684,2012,Import,69.3122669415361,21.5212914697074,,,0.0,9.166441917419434
Mauritius,MUS,684,2013,Export,49.762804121315,39.0175486876422,,,0.0,11.219647407531738
Mauritius,MUS,684,2013,Import,67.5169885751552,23.3347513436497,,,0.0,9.148260116577148
Mauritius,MUS,684,2014,Export,56.8103030054407,33.7048037845816,,,0.0,9.484892845153809
Mauritius,MUS,684,2014,Import,70.9497190637419,20.6618385773803,,,0.0,8.388442039489746
Mauritius,MUS,684,2015,Export,58.7099075093289,31.9425806165298,,,0.0,9.347512245178223
Mauritius,MUS,684,2015,Import,70.8349920341878,20.1049864106317,,,0.0,9.06002140045166
Mauritius,MUS,684,2016,Export,52.7362308097465,38.5460499061203,,,0.0,8.717719078063965
Mauritius,MUS,684,2016,Import,66.3524474101606,23.2680733846987,,,0.0,10.37947940826416
Mauritius,MUS,684,2017,Export,51.7151014641754,40.3884554499674,,,0.0,7.896442890167236
Mauritius,MUS,684,2017,Import,66.3049660802177,23.8914721001604,,,0.0,9.80356216430664
Mauritius,MUS,684,2018,Export,57.7689143721552,34.6324147521249,,,0.0,7.598670959472656
Mauritius,MUS,684,2018,Import,68.7206528920221,21.5576197437089,,,0.0,9.72172737121582
Mauritius,MUS,684,2019,Export,57.6747301348497,35.2007059008776,,,0.0,7.124564170837402
Mauritius,MUS,684,2019,Import,66.9587146853343,22.1320322992405,,,0.0,10.909253120422363
Moldova,MDA,921,2017,Export,35.6,59.6,0.42,4.3799999999999955,0.0,4.800000190734863
Moldova,MDA,921,2017,Import,44.65,50.47,0.16,4.719999999999999,0.0,4.880000114440918
Moldova,MDA,921,2018,Export,31.25,63.7,0.48,4.569999999999993,0.0,5.050000190734863
Moldova,MDA,921,2018,Import,44.53,50.8,0.1,4.570000000000007,0.0,4.670000076293945
Mongolia,MNG,948,2006,Export,98.4371210681379,0.127338799964345,0.0,1.4355401318977568,0.0,1.4355400800704956
Mongolia,MNG,948,2006,Import,82.67211432643703,5.262765173172394,0.013062456162653694,12.052058044227927,0.0,12.065120697021484
Mongolia,MNG,948,2007,Export,99.515813812348,0.174049659321619,0.00394880468547041,0.30618772364491054,0.0,0.3101365268230438
Mongolia,MNG,948,2007,Import,79.44606135605848,6.254546888715254,0.06488624136312608,14.234505513863141,0.0,14.299391746520996
Mongolia,MNG,948,2008,Export,98.8900673093143,0.312939106443928,0.0389851420404237,0.7580084422013442,0.0,0.796993613243103
Mongolia,MNG,948,2008,Import,77.68043524052604,5.968418204923807,0.1764319313303447,16.17471462321981,0.0,16.351146697998047
Mongolia,MNG,948,2009,Export,93.5334375480335,0.247402462409904,0.156812363256454,6.062347626300138,0.0,6.219160079956055
Mongolia,MNG,948,2009,Import,77.61155380920331,7.370783847076545,0.011898404521674977,15.005763939198465,0.0,15.017662048339844
Mongolia,MNG,948,2010,Export,85.9545211267634,0.201688663408727,0.0554271688509623,13.788363040976915,0.0,13.843790054321289
Mongolia,MNG,948,2010,Import,78.21713538204442,7.299301063091196,0.07624236861331547,14.407321186251071,0.0,14.483563423156738
Mongolia,MNG,948,2011,Export,72.8725435930698,0.21272897282486802,0.0250746896896097,26.889652744415713,0.0,26.91472816467285
Mongolia,MNG,948,2011,Import,78.99497963733656,8.415154940756503,0.03259933012270835,12.557266091784232,0.0,12.589865684509277
Mongolia,MNG,948,2012,Export,70.3357235305963,0.163056823394377,0.0489951518967183,29.452224494112606,0.0,29.501218795776367
Mongolia,MNG,948,2012,Import,80.63376171277554,7.131270059564944,0.15050232423457047,12.084465903424947,0.0,12.234968185424805
Mongolia,MNG,948,2013,Export,79.28979476411449,0.183181369474196,0.0314911289880376,20.49553273742328,0.0,20.527023315429688
Mongolia,MNG,948,2013,Import,76.68722538650842,8.601208846983292,0.07827475803237033,14.633291008475922,0.0,14.711565971374512
Mongolia,MNG,948,2014,Export,89.2176410072384,0.21949456514162902,0.0402893066917696,10.522575120928202,0.0,10.562864303588867
Mongolia,MNG,948,2014,Import,73.26029096482358,7.356156396469471,0.09463857865829535,19.28891406004865,0.0,19.38355255126953
Mongolia,MNG,948,2015,Export,91.5430702784493,0.316894662640249,0.0645759918804035,8.07545906703004,0.0,8.140034675598145
Mongolia,MNG,948,2015,Import,69.62768729862847,8.161126047096518,0.15692947524518364,22.054257179029825,0.0,22.2111873626709
Mongolia,MNG,948,2016,Export,88.6951230488384,0.213340262759304,0.014640558155977899,11.07689613024632,0.0,11.091536521911621
Mongolia,MNG,948,2016,Import,62.84350138940922,10.0066931547046,0.13161652306833507,27.018188932817846,0.0,27.149805068969727
Mongolia,MNG,948,2017,Export,81.486980023285,0.222344730222202,0.0121053864579857,18.278569860034814,0.0,18.29067611694336
Mongolia,MNG,948,2017,Import,64.96917069283877,8.259145403357783,0.04531180121711998,26.72637210258632,0.0,26.771684646606445
Mongolia,MNG,948,2018,Export,78.8788641820052,0.293647772454701,0.0114209641168798,20.816067081423217,0.0,20.82748794555664
Mongolia,MNG,948,2018,Import,64.70172212856615,8.183007660056099,0.011693268573262673,27.10357694280449,0.0,27.115270614624023
Mongolia,MNG,948,2019,Export,79.8142774091263,0.379180969114462,0.00996850689352848,19.796573114865705,0.0,19.806541442871094
Mongolia,MNG,948,2019,Import,63.769786195267145,7.69685205973569,0.006934824480227524,28.526426920516936,0.0,28.533361434936523
Montenegro,MNE,943,2010,Export,18.515464504691813,81.46571436206578,0.0,0.018821133242397536,0.0,0.01882113330066204
Montenegro,MNE,943,2010,Import,9.293352163275891,90.34579178271038,0.0,0.36085605401373755,0.0,0.3608560562133789
Montenegro,MNE,943,2011,Export,4.534022903804274,95.39182171160664,0.0,0.07415538458909054,0.0,0.07415538281202316
Montenegro,MNE,943,2011,Import,7.663675129730509,91.96480920739221,0.0,0.371515662877286,0.0,0.3715156614780426
Montenegro,MNE,943,2012,Export,6.1005913571721235,93.77627383161361,0.0,0.12313481121427117,0.0,0.12313481420278549
Montenegro,MNE,943,2012,Import,7.282434979412142,92.27845428258253,0.0,0.43911073800532563,0.0,0.43911072611808777
Montenegro,MNE,943,2013,Export,14.577641165490588,85.0895405968363,0.0,0.33281823767310925,0.0,0.33281823992729187
Montenegro,MNE,943,2013,Import,5.762003055712501,93.84827899025419,0.0,0.38971795403331555,0.0,0.3897179663181305
Montenegro,MNE,943,2014,Export,25.620022489346372,74.22899409956536,0.0,0.1509834110882764,0.0,0.15098340809345245
Montenegro,MNE,943,2014,Import,6.867407670187496,92.77306164099373,0.0,0.35953068881877925,0.0,0.3595306873321533
Montenegro,MNE,943,2015,Export,22.375770641029725,77.37416513659997,0.0,0.25006422237029824,0.0,0.2500642240047455
Montenegro,MNE,943,2015,Import,9.212239100540256,90.4993620237691,0.0,0.28839887569064615,0.0,0.2883988618850708
Montenegro,MNE,943,2016,Export,12.810488648280465,86.98411231871675,0.0,0.2053990330027773,0.0,0.2053990364074707
Montenegro,MNE,943,2016,Import,9.204992632768692,90.60158649237042,0.0,0.193420874860891,0.0,0.193420872092247
Montenegro,MNE,943,2017,Export,20.625415248035203,79.11483223766224,0.0,0.2597525143025621,0.0,0.2597525119781494
Montenegro,MNE,943,2017,Import,8.700654839713376,91.04570845078065,0.0,0.25363670950596884,0.0,0.2536367177963257
Montenegro,MNE,943,2018,Export,14.370030000337325,84.88565068425673,0.0,0.7443193154059458,0.0,0.7443193197250366
Montenegro,MNE,943,2018,Import,4.3004813641673945,95.23047272633035,0.0,0.4690459095022561,0.0,0.4690459072589874
Montenegro,MNE,943,2019,Export,18.310151089452443,81.52666752379562,0.0,0.16318138675192984,0.0,0.1631813794374466
Montenegro,MNE,943,2019,Import,5.790390410654899,93.76232742827511,0.0,0.4472821610699924,0.0,0.44728216528892517
Morocco,MAR,686,2003,Import,,55.0,,,45.0,
Morocco,MAR,686,2006,Export,37.0,50.2,8.3,4.5,0.0,12.800000190734863
Morocco,MAR,686,2006,Import,52.2,43.0,1.0,3.799999999999997,0.0,4.800000190734863
Morocco,MAR,686,2007,Export,37.1,50.4,7.2,5.299999999999997,0.0,12.5
Morocco,MAR,686,2007,Import,52.8,43.3,0.9,3.0,0.0,3.9000000953674316
Morocco,MAR,686,2008,Export,49.9,40.8,5.5,3.8000000000000114,0.0,9.300000190734863
Morocco,MAR,686,2008,Import,53.8,42.5,0.7,3.0,0.0,3.700000047683716
Morocco,MAR,686,2009,Export,35.4,54.0,8.8,1.7999999999999972,0.0,10.600000381469727
Morocco,MAR,686,2009,Import,48.9,47.2,1.3,2.6000000000000085,0.0,3.9000000953674316
Morocco,MAR,686,2010,Export,45.0,48.0,6.1,0.9000000000000057,0.0,7.0
Morocco,MAR,686,2010,Import,52.2,44.3,1.2,2.299999999999997,0.0,3.5
Morocco,MAR,686,2011,Export,46.8,45.9,6.6,0.700000000000017,0.0,7.300000190734863
Morocco,MAR,686,2011,Import,55.5,41.8,0.9,1.7999999999999972,0.0,2.700000047683716
Morocco,MAR,686,2012,Export,47.2,46.3,5.3,1.2000000000000028,0.0,6.5
